NPRODUCTO,CONCURSO,ID,R1,R2,R3,R4,R5,FECHA,PRIMOS,REPETIDOS
60,15122,14962,1,4,9,6,1,2012-09-12,0,0
60,15121,67345,6,7,3,4,4,2012-09-12,2,1
60,15120,43541,4,3,5,4,0,2012-09-12,2,1
60,15119,49080,4,9,0,7,9,2012-09-11,1,0
60,15118,14254,1,4,2,5,3,2012-09-11,3,1
60,15117,81291,8,1,2,9,0,2012-09-11,1,0
60,15116,70402,7,0,4,0,1,2012-09-10,1,1
60,15115,58483,5,8,4,8,2,2012-09-10,2,0
60,15114,29867,2,9,8,6,6,2012-09-10,1,1
60,15113,40607,4,0,6,0,6,2012-09-09,0,1
60,15112,44990,4,4,9,8,9,2012-09-09,0,0
60,15111,30501,3,0,5,0,0,2012-09-09,2,1
60,15110,18041,1,8,0,4,0,2012-09-08,0,2
60,15109,98161,9,8,1,6,0,2012-09-08,0,1
60,15108,95949,9,5,9,4,8,2012-09-08,1,0
60,15107,37074,3,7,0,7,3,2012-09-07,4,1
60,15106,54680,5,4,6,7,9,2012-09-07,2,0
60,15105,61265,6,1,2,6,4,2012-09-07,1,0
60,15104,36141,3,6,1,4,0,2012-09-06,1,1
60,15103,86914,8,6,9,1,3,2012-09-06,1,1
60,15102,66386,6,6,3,8,5,2012-09-06,2,0
60,15101,44661,4,4,6,6,0,2012-09-05,0,0
60,15100,71303,7,1,3,0,2,2012-09-05,3,0
60,15099,66077,6,6,0,7,6,2012-09-05,1,0
60,15098,37961,3,7,9,6,0,2012-09-04,2,0
60,15097,45829,4,5,8,2,8,2012-09-04,2,1
60,15096,50850,5,0,8,4,9,2012-09-04,1,0
60,15095,46193,4,6,1,9,2,2012-09-03,1,1
60,15094,32109,3,2,1,0,8,2012-09-03,2,0
60,15093,26574,2,6,5,7,3,2012-09-03,4,0
60,15092,39249,3,9,2,4,8,2012-09-02,2,2
60,15091,38644,3,8,6,4,3,2012-09-02,2,0
60,15090,23528,2,3,5,2,7,2012-09-02,5,1
60,15089,83190,8,3,1,8,9,2012-09-01,1,0
60,15088,49363,4,9,3,6,2,2012-09-01,2,1
60,15087,330,0,0,3,2,9,2012-09-01,2,1
60,15086,66824,6,6,8,2,3,2012-08-31,2,0
60,15085,798,0,0,7,9,7,2012-08-31,2,1
60,15084,34779,3,4,7,7,8,2012-08-31,3,0
60,15083,326,0,0,3,2,5,2012-08-30,3,1
60,15082,71314,7,1,3,1,3,2012-08-30,3,0
60,15081,88755,8,8,7,5,4,2012-08-30,2,1
60,15080,80176,8,0,1,7,5,2012-08-29,2,1
60,15079,30497,3,0,4,9,6,2012-08-29,1,0
60,15078,72251,7,2,2,5,0,2012-08-29,4,1
60,15077,74032,7,4,0,3,1,2012-08-28,2,2
60,15076,79840,7,9,8,3,9,2012-08-28,2,2
60,15075,42833,4,2,8,3,2,2012-08-28,3,0
60,15074,31352,3,1,3,5,1,2012-08-27,3,2
60,15073,51972,5,1,9,7,1,2012-08-27,2,1
60,15072,81094,8,1,0,9,3,2012-08-27,1,0
60,15071,93288,9,3,2,8,7,2012-08-26,3,1
60,15070,73405,7,3,4,0,4,2012-08-26,2,0
60,15069,17159,1,7,1,5,8,2012-08-26,2,1
60,15068,90162,9,0,1,6,1,2012-08-25,0,0
60,15067,58681,5,8,6,8,0,2012-08-25,1,0
60,15066,15269,1,5,2,6,8,2012-08-25,2,0
60,15065,91141,9,1,1,4,0,2012-08-24,0,0
60,15064,52978,5,2,9,7,7,2012-08-24,4,1
60,15063,42086,4,2,0,8,5,2012-08-24,2,1
60,15062,32525,3,2,5,2,4,2012-08-23,4,1
60,15061,73564,7,3,5,6,3,2012-08-23,4,2
60,15060,38514,3,8,5,1,3,2012-08-23,3,0
60,15059,94241,9,4,2,4,0,2012-08-22,1,0
60,15058,53592,5,3,5,9,1,2012-08-22,3,1
60,15057,66732,6,6,7,3,1,2012-08-22,2,0
60,15056,42929,4,2,9,2,8,2012-08-21,2,2
60,15055,48327,4,8,3,2,6,2012-08-21,2,0
60,15054,99156,9,9,1,5,5,2012-08-21,2,1
60,15053,56148,5,6,1,4,7,2012-08-20,2,2
60,15052,34143,3,4,1,4,2,2012-08-20,2,0
60,15051,56809,5,6,8,0,8,2012-08-20,1,1
60,15050,506,0,0,5,0,5,2012-08-19,2,2
60,15049,79516,7,9,5,1,5,2012-08-19,3,1
60,15048,32560,3,2,5,5,9,2012-08-19,4,0
60,15047,97206,9,7,2,0,5,2012-08-18,3,0
60,15046,28752,2,8,7,5,1,2012-08-18,3,1
60,15045,94784,9,4,7,8,3,2012-08-18,2,0
60,15044,83046,8,3,0,4,5,2012-08-17,2,0
60,15043,67573,6,7,5,7,2,2012-08-17,4,0
60,15042,36956,3,6,9,5,5,2012-08-17,3,0
60,15041,9031,0,9,0,3,0,2012-08-16,1,0
60,15040,98883,9,8,8,8,2,2012-08-16,1,0
60,15039,39435,3,9,4,3,4,2012-08-16,2,3
60,15038,49434,4,9,4,3,3,2012-08-15,2,0
60,15037,8511,0,8,5,1,0,2012-08-15,1,0
60,15036,10045,1,0,0,4,4,2012-08-15,0,3
60,15035,45045,4,5,0,4,4,2012-08-14,1,0
60,15034,81959,8,1,9,5,8,2012-08-14,1,1
60,15033,13539,1,3,5,3,8,2012-08-14,3,1
60,15032,3124,0,3,1,2,3,2012-08-13,3,1
60,15031,4202,0,4,2,0,1,2012-08-13,1,0
60,15030,47030,4,7,0,2,9,2012-08-13,2,1
60,15029,30124,3,0,1,2,3,2012-08-12,3,1
60,15028,59794,5,9,7,9,3,2012-08-12,3,1
60,15027,99853,9,9,8,5,2,2012-08-12,2,1
60,15026,49778,4,9,7,7,7,2012-08-11,3,0
60,15025,58496,5,8,4,9,5,2012-08-11,2,0
60,15024,45928,4,5,9,2,7,2012-08-11,3,0
60,15023,38875,3,8,8,7,4,2012-08-10,2,0
60,15022,4526,0,4,5,2,5,2012-08-10,3,1
60,15021,77541,7,7,5,4,0,2012-08-10,3,1
60,15020,57106,5,7,1,0,5,2012-08-09,3,1
60,15019,21177,2,1,1,7,6,2012-08-09,2,1
60,15018,84907,8,4,9,0,6,2012-08-09,0,0
60,15017,13892,1,3,8,9,1,2012-08-08,1,1
60,15016,77810,7,7,8,0,9,2012-08-08,2,0
60,15015,95571,9,5,5,7,0,2012-08-08,3,1
60,15014,94005,9,4,0,0,4,2012-08-07,0,0
60,15013,42520,4,2,5,1,9,2012-08-07,2,0
60,15012,33649,3,3,6,4,8,2012-08-07,2,0
60,15011,140,0,0,1,3,9,2012-08-06,1,1
60,15010,51039,5,1,0,3,8,2012-08-06,2,0
60,15009,74174,7,4,1,7,3,2012-08-06,3,0
60,15008,16333,1,6,3,3,2,2012-08-05,3,0
60,15007,23566,2,3,5,6,5,2012-08-05,4,0
60,15006,72980,7,2,9,7,9,2012-08-05,3,0
60,15005,98208,9,8,2,0,7,2012-08-04,2,0
60,15004,82760,8,2,7,5,9,2012-08-04,3,0
60,15003,14137,1,4,1,3,6,2012-08-04,1,0
60,15002,47598,4,7,5,9,7,2012-08-03,3,0
60,15001,75674,7,5,6,7,3,2012-08-03,4,2
60,15000,74648,7,4,6,4,7,2012-08-03,2,2
60,14999,24349,2,4,3,4,8,2012-08-02,2,1
60,14998,88009,8,8,0,0,8,2012-08-02,0,0
60,14997,67694,6,7,6,9,3,2012-08-02,2,0
60,14996,98876,9,8,8,7,5,2012-08-01,2,1
60,14995,56046,5,6,0,4,5,2012-08-01,2,1
60,14994,14444,1,4,4,4,3,2012-08-01,1,1
60,14993,44852,4,4,8,5,1,2012-07-31,1,0
60,14992,67227,6,7,2,2,6,2012-07-31,3,0
60,14991,75802,7,5,8,0,1,2012-07-31,2,0
60,14990,16066,1,6,0,6,5,2012-07-30,1,0
60,14989,99971,9,9,9,7,0,2012-07-30,1,0
60,14988,58192,5,8,1,9,1,2012-07-30,1,0
60,14987,6567,0,6,5,6,6,2012-07-29,1,1
60,14986,993,0,0,9,9,2,2012-07-29,1,3
60,14985,937,0,0,9,3,6,2012-07-29,1,0
60,14984,66551,6,6,5,5,0,2012-07-28,2,1
60,14983,38641,3,8,6,4,0,2012-07-28,1,0
60,14982,1404,0,1,4,0,3,2012-07-28,1,1
60,14981,8946,0,8,9,4,5,2012-07-27,1,0
60,14980,43089,4,3,0,8,8,2012-07-27,1,0
60,14979,16160,1,6,1,5,9,2012-07-27,1,1
60,14978,90172,9,0,1,7,1,2012-07-26,1,2
60,14977,97476,9,7,4,7,5,2012-07-26,3,0
60,14976,70770,7,0,7,6,9,2012-07-26,2,0
60,14975,7193,0,7,1,9,2,2012-07-25,2,0
60,14974,36024,3,6,0,2,3,2012-07-25,3,1
60,14973,47020,4,7,0,1,9,2012-07-25,1,0
60,14972,5589,0,5,5,8,8,2012-07-24,2,2
60,14971,5003,0,5,0,0,2,2012-07-24,2,1
60,14970,25146,2,5,1,4,5,2012-07-24,3,0
60,14969,88435,8,8,4,3,4,2012-07-23,1,0
60,14968,95657,9,5,6,5,6,2012-07-23,2,1
60,14967,33207,3,3,2,0,6,2012-07-23,3,1
60,14966,34378,3,4,3,7,7,2012-07-22,4,1
60,14965,72399,7,2,3,9,8,2012-07-22,3,0
60,14964,28182,2,8,1,8,1,2012-07-22,1,1
60,14963,78496,7,8,4,9,5,2012-07-21,2,1
60,14962,50420,5,0,4,1,9,2012-07-21,1,1
60,14961,60803,6,0,8,0,2,2012-07-21,1,0
60,14960,49535,4,9,5,3,4,2012-07-20,2,2
60,14959,19605,1,9,6,0,4,2012-07-20,0,0
60,14958,40832,4,0,8,3,1,2012-07-20,1,1
60,14957,43071,4,3,0,7,0,2012-07-19,2,1
60,14956,99065,9,9,0,6,4,2012-07-19,0,0
60,14955,3942,0,3,9,4,1,2012-07-19,1,0
60,14954,39683,3,9,6,8,2,2012-07-18,2,0
60,14953,98861,9,8,8,6,0,2012-07-18,0,1
60,14952,99714,9,9,7,1,3,2012-07-18,2,2
60,14951,50754,5,0,7,5,3,2012-07-17,4,2
60,14950,13954,1,3,9,5,3,2012-07-17,3,1
60,14949,43510,4,3,5,0,9,2012-07-17,2,3
60,14948,73210,7,3,2,0,9,2012-07-16,3,0
60,14947,27761,2,7,7,6,0,2012-07-16,3,1
60,14946,30722,3,0,7,2,1,2012-07-16,3,0
60,14945,41093,4,1,0,9,2,2012-07-15,1,0
60,14944,53862,5,3,8,6,1,2012-07-15,2,1
60,14943,31792,3,1,7,9,1,2012-07-15,2,0
60,14942,94333,9,4,3,3,2,2012-07-14,3,0
60,14941,78406,7,8,4,0,5,2012-07-14,2,0
60,14940,41865,4,1,8,6,4,2012-07-14,0,0
60,14939,66177,6,6,1,7,6,2012-07-13,1,0
60,14938,17591,1,7,5,9,0,2012-07-13,2,2
60,14937,21891,2,1,8,9,0,2012-07-13,1,0
60,14936,99738,9,9,7,3,7,2012-07-12,3,0
60,14935,86369,8,6,3,6,8,2012-07-12,1,2
60,14934,34309,3,4,3,0,8,2012-07-12,2,1
60,14933,14435,1,4,4,3,4,2012-07-11,1,0
60,14932,9927,0,9,9,2,6,2012-07-11,1,0
60,14931,11456,1,1,4,5,5,2012-07-11,2,1
60,14930,52450,5,2,4,4,9,2012-07-10,2,2
60,14929,67350,6,7,3,4,9,2012-07-10,2,0
60,14928,26709,2,6,7,0,8,2012-07-10,2,0
60,14927,83517,8,3,5,1,6,2012-07-09,2,0
60,14926,28433,2,8,4,3,2,2012-07-09,3,1
60,14925,25652,2,5,6,5,1,2012-07-09,3,0
60,14924,93420,9,3,4,1,9,2012-07-08,1,1
60,14923,3777,0,3,7,7,6,2012-07-08,3,0
60,14922,70616,7,0,6,1,5,2012-07-08,2,0
60,14921,51121,5,1,1,2,0,2012-07-07,2,0
60,14920,12314,1,2,3,1,3,2012-07-07,3,0
60,14919,93038,9,3,0,3,7,2012-07-07,3,1
60,14918,96419,9,6,4,1,8,2012-07-06,0,0
60,14917,4922,0,4,9,2,1,2012-07-06,1,0
60,14916,88871,8,8,8,7,0,2012-07-06,1,0
60,14915,26155,2,6,1,5,4,2012-07-05,2,0
60,14914,60097,6,0,0,9,6,2012-07-05,0,2
60,14913,70009,7,0,0,0,8,2012-07-05,1,2
60,14912,30349,3,0,3,4,8,2012-07-04,2,0
60,14911,19718,1,9,7,1,7,2012-07-04,2,1
60,14910,14171,1,4,1,7,0,2012-07-04,1,0
60,14909,28823,2,8,8,2,2,2012-07-03,3,2
60,14908,87822,8,7,8,2,1,2012-07-03,2,0
60,14907,34576,3,4,5,7,5,2012-07-03,4,1
60,14906,41796,4,1,7,9,5,2012-07-02,2,2
60,14905,77797,7,7,7,9,6,2012-07-02,3,0
60,14904,4010,0,4,0,0,9,2012-07-02,0,3
60,14903,74007,7,4,0,0,6,2012-07-01,1,0
60,14902,52664,5,2,6,6,3,2012-07-01,3,1
60,14901,58843,5,8,8,4,2,2012-07-01,2,1
60,14900,82745,8,2,7,4,4,2012-06-30,2,0
60,14899,60626,6,0,6,2,5,2012-06-30,2,0
60,14898,46711,4,6,7,1,0,2012-06-30,1,0
60,14897,13384,1,3,3,8,3,2012-06-29,3,1
60,14896,60302,6,0,3,0,1,2012-06-29,1,1
60,14895,32232,3,2,2,3,1,2012-06-29,4,0
60,14894,85181,8,5,1,8,0,2012-06-28,1,0
60,14893,51035,5,1,0,3,4,2012-06-28,2,1
60,14892,98945,9,8,9,4,4,2012-06-28,0,1
60,14891,28520,2,8,5,1,9,2012-06-27,2,2
60,14890,22115,2,2,1,1,4,2012-06-27,2,0
60,14889,39803,3,9,8,0,2,2012-06-27,2,1
60,14888,79185,7,9,1,8,4,2012-06-26,1,1
60,14887,72270,7,2,2,6,9,2012-06-26,3,0
60,14886,33133,3,3,1,3,2,2012-06-26,4,1
60,14885,23956,2,3,9,5,5,2012-06-25,4,0
60,14884,91009,9,1,0,0,8,2012-06-25,0,1
60,14883,92616,9,2,6,1,5,2012-06-25,2,1
60,14882,95778,9,5,7,7,7,2012-06-24,4,0
60,14881,47164,4,7,1,6,3,2012-06-24,2,1
60,14880,7722,0,7,7,2,1,2012-06-24,3,1
60,14879,44672,4,4,6,7,1,2012-06-23,1,1
60,14878,19660,1,9,6,5,9,2012-06-23,1,0
60,14877,32045,3,2,0,4,4,2012-06-23,2,0
60,14876,76397,7,6,3,9,6,2012-06-22,2,2
60,14875,73637,7,3,6,3,6,2012-06-22,3,1
60,14874,18643,1,8,6,4,2,2012-06-22,1,0
60,14873,3067,0,3,0,6,6,2012-06-21,1,1
60,14872,25807,2,5,8,0,6,2012-06-21,2,2
60,14871,35357,3,5,3,5,6,2012-06-21,4,1
60,14870,93037,9,3,0,3,6,2012-06-20,2,1
60,14869,23343,2,3,3,4,2,2012-06-20,4,0
60,14868,77192,7,7,1,9,1,2012-06-20,2,0
60,14867,33423,3,3,4,2,2,2012-06-19,4,0
60,14866,99176,9,9,1,7,5,2012-06-19,2,1
60,14865,39033,3,9,0,3,2,2012-06-19,3,3
60,14864,39336,3,9,3,3,5,2012-06-18,4,0
60,14863,8799,0,8,7,9,8,2012-06-18,1,1
60,14862,58432,5,8,4,3,1,2012-06-18,2,0
60,14861,60619,6,0,6,1,8,2012-06-17,0,0
60,14860,89287,8,9,2,8,6,2012-06-17,1,0
60,14859,62845,6,2,8,4,4,2012-06-17,1,0
60,14858,77968,7,7,9,6,7,2012-06-16,3,1
60,14857,53008,5,3,0,0,7,2012-06-16,3,2
60,14856,54438,5,4,4,3,7,2012-06-16,3,1
60,14855,23402,2,3,4,0,1,2012-06-15,2,0
60,14854,9934,0,9,9,3,3,2012-06-15,2,1
60,14853,3215,0,3,2,1,4,2012-06-15,2,1
60,14852,13059,1,3,0,5,8,2012-06-14,2,0
60,14851,54508,5,4,5,0,7,2012-06-14,3,1
60,14850,15858,1,5,8,5,7,2012-06-14,3,0
60,14849,50183,5,0,1,8,2,2012-06-13,2,1
60,14848,29112,2,9,1,1,1,2012-06-13,1,1
60,14847,75242,7,5,2,4,1,2012-06-13,3,0
60,14846,81481,8,1,4,8,0,2012-06-12,0,1
60,14845,65121,6,5,1,2,0,2012-06-12,2,0
60,14844,17798,1,7,7,9,7,2012-06-12,3,0
60,14843,61205,6,1,2,0,4,2012-06-11,1,0
60,14842,39941,3,9,9,4,0,2012-06-11,1,0
60,14841,65699,6,5,6,9,8,2012-06-11,1,1
60,14840,36393,3,6,3,9,2,2012-06-10,3,1
60,14839,76566,7,6,5,6,5,2012-06-10,3,1
60,14838,81636,8,1,6,3,5,2012-06-10,2,0
60,14837,99751,9,9,7,5,0,2012-06-09,2,1
60,14836,90584,9,0,5,8,3,2012-06-09,2,1
60,14835,13531,1,3,5,3,0,2012-06-09,3,0
60,14834,31785,3,1,7,8,4,2012-06-08,2,1
60,14833,75905,7,5,9,0,4,2012-06-08,2,0
60,14832,99283,9,9,2,8,2,2012-06-08,2,0
60,14831,67698,6,7,6,9,7,2012-06-07,2,0
60,14830,89829,8,9,8,2,8,2012-06-07,1,0
60,14829,17172,1,7,1,7,1,2012-06-07,2,2
60,14828,10792,1,0,7,9,1,2012-06-06,1,0
60,14827,67490,6,7,4,8,9,2012-06-06,1,0
60,14826,36862,3,6,8,6,1,2012-06-06,1,0
60,14825,54053,5,4,0,5,2,2012-06-05,3,1
60,14824,83038,8,3,0,3,7,2012-06-05,3,0
60,14823,97220,9,7,2,1,9,2012-06-05,2,0
60,14822,71388,7,1,3,8,7,2012-06-04,3,2
60,14821,81360,8,1,3,5,9,2012-06-04,2,1
60,14820,75313,7,5,3,1,2,2012-06-04,4,0
60,14819,31059,3,1,0,5,8,2012-06-03,2,1
60,14818,24064,2,4,0,6,3,2012-06-03,2,1
60,14817,74942,7,4,9,4,1,2012-06-03,1,0
60,14816,83705,8,3,7,0,4,2012-06-02,2,0
60,14815,69599,6,9,5,9,8,2012-06-02,1,1
60,14814,39653,3,9,6,5,2,2012-06-02,3,1
60,14813,3607,0,3,6,0,6,2012-06-01,1,0
60,14812,24588,2,4,5,8,7,2012-06-01,3,0
60,14811,6047,0,6,0,4,6,2012-06-01,0,1
60,14810,21807,2,1,8,0,6,2012-05-31,1,0
60,14809,62914,6,2,9,1,3,2012-05-31,2,0
60,14808,85726,8,5,7,2,5,2012-05-31,4,1
60,14807,12751,1,2,7,5,0,2012-05-30,3,1
60,14806,69631,6,9,6,3,0,2012-05-30,1,1
60,14805,76261,7,6,2,6,0,2012-05-30,2,1
60,14804,53766,5,3,7,6,5,2012-05-29,4,0
60,14803,42032,4,2,0,3,1,2012-05-29,2,0
60,14802,13795,1,3,7,9,4,2012-05-29,2,0
60,14801,75178,7,5,1,7,7,2012-05-28,4,1
60,14800,28228,2,8,2,2,7,2012-05-28,4,0
60,14799,94387,9,4,3,8,6,2012-05-28,1,0
60,14798,49898,4,9,8,9,7,2012-05-27,1,0
60,14797,5990,0,5,9,8,9,2012-05-27,1,2
60,14796,15670,1,5,6,6,9,2012-05-27,1,1
60,14795,96364,9,6,3,6,3,2012-05-26,2,2
60,14794,95569,9,5,5,6,8,2012-05-26,2,3
60,14793,95535,9,5,5,3,4,2012-05-26,3,1
60,14792,9925,0,9,9,2,4,2012-05-25,1,0
60,14791,72612,7,2,6,1,1,2012-05-25,2,1
60,14790,90688,9,0,6,8,7,2012-05-25,1,2
60,14789,39686,3,9,6,8,5,2012-05-24,2,0
60,14788,74569,7,4,5,6,8,2012-05-24,2,0
60,14787,2082,0,2,0,8,1,2012-05-24,1,0
60,14786,39553,3,9,5,5,2,2012-05-23,4,0
60,14785,96377,9,6,3,7,6,2012-05-23,2,2
60,14784,16178,1,6,1,7,7,2012-05-23,2,1
60,14783,15321,1,5,3,2,0,2012-05-22,3,0
60,14782,49279,4,9,2,7,8,2012-05-22,2,0
60,14781,80442,8,0,4,4,1,2012-05-22,0,0
60,14780,78619,7,8,6,1,8,2012-05-21,1,2
60,14779,46669,4,6,6,6,8,2012-05-21,0,2
60,14778,76606,7,6,6,0,5,2012-05-21,2,0
60,14777,14494,1,4,4,9,3,2012-05-20,1,1
60,14776,77814,7,7,8,1,3,2012-05-20,3,0
60,14775,84191,8,4,1,9,0,2012-05-20,0,0
60,14774,11213,1,1,2,1,2,2012-05-19,2,1
60,14773,37235,3,7,2,3,4,2012-05-19,4,1
60,14772,36726,3,6,7,2,5,2012-05-19,4,1
60,14771,22823,2,2,8,2,2,2012-05-18,4,2
60,14770,66223,6,6,2,2,2,2012-05-18,3,0
60,14769,85320,8,5,3,1,9,2012-05-18,2,0
60,14768,36663,3,6,6,6,2,2012-05-17,2,0
60,14767,9984,0,9,9,8,3,2012-05-17,1,1
60,14766,24064,2,4,0,6,3,2012-05-17,2,0
60,14765,78273,7,8,2,7,2,2012-05-16,4,0
60,14764,36846,3,6,8,4,5,2012-05-16,2,0
60,14763,7270,0,7,2,6,9,2012-05-16,2,0
60,14762,44515,4,4,5,1,4,2012-05-15,1,0
60,14761,58291,5,8,2,9,0,2012-05-15,2,1
60,14760,99197,9,9,1,9,6,2012-05-15,0,0
60,14759,82063,8,2,0,6,2,2012-05-14,2,0
60,14758,15105,1,5,1,0,4,2012-05-14,1,2
60,14757,92106,9,2,1,0,5,2012-05-14,2,0
60,14756,50215,5,0,2,1,4,2012-05-13,2,1
60,14755,43300,4,3,2,9,9,2012-05-13,2,1
60,14754,58494,5,8,4,9,3,2012-05-13,2,1
60,14753,86430,8,6,4,2,9,2012-05-12,1,1
60,14752,32328,3,2,3,2,7,2012-05-12,5,0
60,14751,21514,2,1,5,1,3,2012-05-12,3,1
60,14750,66419,6,6,4,1,8,2012-05-11,0,2
60,14749,69474,6,9,4,7,3,2012-05-11,2,0
60,14748,37210,3,7,2,0,9,2012-05-11,3,0
60,14747,9993,0,9,9,9,2,2012-05-10,1,1
60,14746,80392,8,0,3,9,1,2012-05-10,1,0
60,14745,14244,1,4,2,4,3,2012-05-10,2,0
60,14744,50489,5,0,4,8,8,2012-05-09,1,0
60,14743,78003,7,8,0,0,2,2012-05-09,2,1
60,14742,66810,6,6,8,0,9,2012-05-09,0,1
60,14741,3980,0,3,9,7,9,2012-05-08,2,0
60,14740,62655,6,2,6,5,4,2012-05-08,2,0
60,14739,50748,5,0,7,4,7,2012-05-08,3,0
60,14738,16924,1,6,9,2,3,2012-05-07,2,1
60,14737,91905,9,1,9,0,4,2012-05-07,0,0
60,14736,37398,3,7,3,9,7,2012-05-07,4,0
60,14735,56937,5,6,9,3,6,2012-05-06,2,1
60,14734,81964,8,1,9,6,3,2012-05-06,1,2
60,14733,83911,8,3,9,1,0,2012-05-06,1,1
60,14732,86426,8,6,4,2,5,2012-05-05,2,0
60,14731,45068,4,5,0,6,7,2012-05-05,2,0
60,14730,54104,5,4,1,0,3,2012-05-05,2,2
60,14729,36110,3,6,1,0,9,2012-05-04,1,0
60,14728,333,0,0,3,3,2,2012-05-04,3,0
60,14727,33420,3,3,4,1,9,2012-05-04,2,1
60,14726,71714,7,1,7,1,3,2012-05-03,3,0
60,14725,63542,6,3,5,4,1,2012-05-03,2,0
60,14724,20340,2,0,3,3,9,2012-05-03,3,0
60,14723,53923,5,3,9,2,2,2012-05-02,4,1
60,14722,90911,9,0,9,1,0,2012-05-02,0,0
60,14721,54235,5,4,2,3,4,2012-05-02,3,1
60,14720,65214,6,5,2,1,3,2012-05-01,3,1
60,14719,61190,6,1,1,8,9,2012-05-01,0,1
60,14718,71945,7,1,9,4,4,2012-05-01,1,0
60,14717,82400,8,2,3,9,9,2012-04-30,2,1
60,14716,30691,3,0,6,9,0,2012-04-30,1,0
60,14715,48143,4,8,1,4,2,2012-04-30,1,0
60,14714,82791,8,2,7,9,0,2012-04-29,2,2
60,14713,82378,8,2,3,7,7,2012-04-29,4,0
60,14712,53885,5,3,8,8,4,2012-04-29,2,1
60,14711,33730,3,3,7,2,9,2012-04-28,4,0
60,14710,11542,1,1,5,4,1,2012-04-28,1,1
60,14709,42598,4,2,5,9,7,2012-04-28,3,1
60,14708,48850,4,8,8,4,9,2012-04-27,0,0
60,14707,33291,3,3,2,9,0,2012-04-27,3,1
60,14706,23470,2,3,4,6,9,2012-04-27,2,1
60,14705,22351,2,2,3,5,0,2012-04-26,4,1
60,14704,32189,3,2,1,8,8,2012-04-26,2,0
60,14703,86008,8,6,0,0,7,2012-04-26,1,0
60,14702,4356,0,4,3,5,5,2012-04-25,3,0
60,14701,39233,3,9,2,3,2,2012-04-25,4,1
60,14700,77260,7,7,2,5,9,2012-04-25,4,0
60,14699,38397,3,8,3,9,6,2012-04-24,2,0
60,14698,21772,2,1,7,7,1,2012-04-24,3,1
60,14697,64612,6,4,6,1,1,2012-04-24,0,0
60,14696,49783,4,9,7,8,2,2012-04-23,2,0
60,14695,70519,7,0,5,1,8,2012-04-23,2,1
60,14694,69585,6,9,5,8,4,2012-04-23,1,0
60,14693,53273,5,3,2,7,2,2012-04-22,5,1
60,14692,39023,3,9,0,2,2,2012-04-22,3,1
60,14691,35906,3,5,9,0,5,2012-04-22,3,0
60,14690,28459,2,8,4,5,8,2012-04-21,2,0
60,14689,97336,9,7,3,3,5,2012-04-21,4,0
60,14688,50644,5,0,6,4,3,2012-04-21,2,0
60,14687,5411,0,5,4,1,0,2012-04-20,1,0
60,14686,66525,6,6,5,2,4,2012-04-20,2,0
60,14685,70087,7,0,0,8,6,2012-04-20,1,1
60,14684,22757,2,2,7,5,6,2012-04-19,4,1
60,14683,29171,2,9,1,7,0,2012-04-19,2,1
60,14682,56041,5,6,0,4,0,2012-04-19,1,0
60,14681,44698,4,4,6,9,7,2012-04-18,1,0
60,14680,93229,9,3,2,2,8,2012-04-18,3,0
60,14679,49906,4,9,9,0,5,2012-04-18,1,0
60,14678,4214,0,4,2,1,3,2012-04-17,2,0
60,14677,67987,6,7,9,8,6,2012-04-17,1,0
60,14676,90471,9,0,4,7,0,2012-04-17,1,0
60,14675,71804,7,1,8,0,3,2012-04-16,2,0
60,14674,85679,8,5,6,7,8,2012-04-16,2,0
60,14673,3712,0,3,7,1,1,2012-04-16,2,0
60,14672,86865,8,6,8,6,4,2012-04-15,0,0
60,14671,58996,5,8,9,9,5,2012-04-15,2,0
60,14670,29541,2,9,5,4,0,2012-04-15,2,0
60,14669,33309,3,3,3,0,8,2012-04-14,3,1
60,14668,90829,9,0,8,2,8,2012-04-14,1,0
60,14667,28583,2,8,5,8,2,2012-04-14,3,0
60,14666,10391,1,0,3,9,0,2012-04-13,1,0
60,14665,21468,2,1,4,6,7,2012-04-13,2,1
60,14664,37258,3,7,2,5,7,2012-04-13,5,2
60,14663,38250,3,8,2,4,9,2012-04-12,2,0
60,14662,19008,1,9,0,0,7,2012-04-12,1,0
60,14661,37852,3,7,8,5,1,2012-04-12,3,0
60,14660,76733,7,6,7,3,2,2012-04-11,4,1
60,14659,21583,2,1,5,8,2,2012-04-11,3,0
60,14658,93604,9,3,6,0,3,2012-04-11,2,0
60,14657,89573,8,9,5,7,2,2012-04-10,3,1
60,14656,99101,9,9,1,0,0,2012-04-10,0,1
60,14655,33157,3,3,1,5,6,2012-04-10,3,0
60,14654,64234,6,4,2,3,3,2012-04-09,3,0
60,14653,1369,0,1,3,6,8,2012-04-09,1,0
60,14652,95808,9,5,8,0,7,2012-04-09,2,0
60,14651,29314,2,9,3,1,3,2012-04-08,3,1
60,14650,69975,6,9,9,7,4,2012-04-08,1,2
60,14649,2976,0,2,9,7,5,2012-04-08,3,1
60,14648,45866,4,5,8,6,5,2012-04-07,2,0
60,14647,93358,9,3,3,5,7,2012-04-07,4,0
60,14646,25225,2,5,2,2,4,2012-04-07,4,0
60,14645,57916,5,7,9,1,5,2012-04-06,3,0
60,14644,1810,0,1,8,0,9,2012-04-06,0,0
60,14643,28361,2,8,3,6,0,2012-04-06,2,0
60,14642,31120,3,1,1,1,9,2012-04-05,1,1
